date,user_id,segment,campaign,email_sent,opened,clicked,purchased,revenue,past_purchases,avg_order_value,days_since_last_purchase
2025-01-08,U5448,New User,Loyalty Reward,0,0,0,0,0,1,113.57,10
2025-02-15,U5449,Inactive,Summer Sale,0,0,0,0,0,2,92.09,81
2025-02-20,U5450,Regular,Flash Deal,1,1,1,0,0,4,33.07,9
2025-02-03,U5451,VIP,Welcome Series,0,0,0,0,0,33,160.24,1
2025-01-09,U5452,VIP,Flash Deal,0,0,0,0,0,31,159.67,19
2025-02-13,U5453,VIP,Welcome Series,1,0,0,1,93.59,29,77.59,9
2025-02-07,U5454,New User,New Arrival,1,0,0,0,0,0,88.23,24
2025-01-30,U5455,Inactive,Loyalty Reward,0,0,0,0,0,0,35.44,160
2025-03-22,U5456,Inactive,Win-Back,1,0,0,0,0,2,88.26,352
2025-02-21,U5457,Frequent Buyer,New Arrival,1,1,0,1,33.29,16,37.1,3
2025-01-01,U5458,Frequent Buyer,New Arrival,0,0,0,1,93.97,14,105.17,14
2025-01-30,U5459,VIP,Weekend Special,1,0,0,0,0,47,98.07,10
2025-03-01,U5460,New User,Summer Sale,0,0,0,0,0,1,103.36,0
2025-02-16,U5461,Regular,New Arrival,1,0,0,0,0,8,82.34,36
2025-01-28,U5462,Inactive,New Arrival,1,1,1,1,140.54,0,140.6,100
2025-02-13,U5463,Regular,Summer Sale,1,1,0,0,0,6,199.69,39
2025-01-13,U5464,Regular,Loyalty Reward,1,0,0,0,0,5,150.12,5
2025-03-09,U5465,VIP,Loyalty Reward,1,1,1,0,0,19,177.26,16
2025-01-02,U5466,Frequent Buyer,Flash Deal,0,0,0,1,119.18,24,113.23,1
2025-01-04,U5467,Inactive,Welcome Series,0,0,0,0,0,1,108.9,325
2025-03-16,U5468,Frequent Buyer,Summer Sale,1,1,0,1,98.54,14,82.94,8
2025-03-01,U5469,Inactive,Loyalty Reward,1,0,0,0,0,2,57.99,277
2025-01-24,U5470,Regular,Summer Sale,1,1,0,0,0,7,156.8,53
2025-01-28,U5471,Inactive,New Arrival,1,0,0,0,0,2,131.91,323
2025-03-22,U5472,Frequent Buyer,Summer Sale,1,0,0,0,0,29,106.65,13
2025-03-13,U5473,Frequent Buyer,Loyalty Reward,1,1,1,1,94.05,13,83.57,10
2025-02-18,U5474,VIP,New Arrival,1,1,0,0,0,48,179.43,20
2025-01-04,U5475,Inactive,Weekend Special,1,0,0,0,0,0,34.19,291
2025-02-13,U5476,Regular,Loyalty Reward,0,0,0,0,0,3,187.4,16
2025-01-15,U5477,Frequent Buyer,Flash Deal,1,1,0,1,108.24,21,100.14,14
2025-01-09,U5478,New User,New Arrival,1,0,0,0,0,1,173.67,9
2025-02-17,U5479,Regular,Summer Sale,1,0,0,1,109.29,5,123.88,37
2025-02-10,U5480,Regular,Flash Deal,0,0,0,0,0,4,43.18,55
2025-01-10,U5481,New User,Loyalty Reward,1,1,0,0,0,0,185.01,19
2025-01-19,U5482,Inactive,Loyalty Reward,0,0,0,0,0,1,36.52,328
2025-03-29,U5483,Inactive,New Arrival,1,0,0,0,0,0,153.22,345
2025-02-17,U5484,Inactive,Welcome Series,1,0,0,0,0,0,137.41,350
2025-03-06,U5485,VIP,Loyalty Reward,1,1,0,0,0,25,171.73,9
2025-03-28,U5486,Inactive,Weekend Special,1,0,0,0,0,2,90.66,235
2025-02-09,U5487,Regular,Summer Sale,1,1,0,0,0,5,193.28,24
2025-03-02,U5488,Regular,Summer Sale,1,0,0,0,0,6,58.22,42
2025-01-04,U5489,Frequent Buyer,New Arrival,0,0,0,1,32.26,25,29.67,13
2025-01-20,U5490,Inactive,Welcome Series,0,0,0,0,0,1,182.3,124
2025-02-23,U5491,Regular,Welcome Series,1,0,0,0,0,5,148.79,7
2025-03-03,U5492,Inactive,New Arrival,1,0,0,0,0,1,96.37,349
2025-03-31,U5493,VIP,Weekend Special,1,0,0,0,0,31,142.24,3
2025-03-09,U5494,New User,Welcome Series,1,0,0,0,0,1,118.64,25
2025-02-21,U5495,Regular,Summer Sale,1,0,0,0,0,5,108.14,9
2025-02-25,U5496,New User,Win-Back,1,0,0,0,0,0,145.77,2
2025-03-17,U5497,New User,Weekend Special,1,1,1,0,0,0,187.71,30
2025-03-02,U5498,Frequent Buyer,New Arrival,1,1,1,1,111.45,24,97.53,3
2025-01-13,U5499,Frequent Buyer,Flash Deal,1,0,0,1,77.97,14,89.54,15
2025-01-11,U5500,New User,Flash Deal,1,0,0,0,0,1,57.4,4
2025-02-01,U5501,VIP,Flash Deal,0,0,0,1,62.84,36,50.54,17
2025-03-10,U5502,Frequent Buyer,Loyalty Reward,0,0,0,1,165.06,25,181.73,11
2025-02-10,U5503,VIP,Flash Deal,0,0,0,1,185.27,27,155.92,20
2025-02-15,U5504,VIP,Win-Back,1,1,1,1,147.78,33,164.07,10
2025-01-02,U5505,VIP,New Arrival,1,0,0,0,0,25,149.09,9
2025-02-10,U5506,Inactive,Summer Sale,1,0,0,0,0,1,153.91,255
2025-01-26,U5507,Inactive,Weekend Special,1,0,0,0,0,1,101.22,263
2025-02-23,U5508,Frequent Buyer,New Arrival,1,0,0,0,0,12,84.87,15
2025-01-03,U5509,New User,Flash Deal,0,0,0,0,0,0,147.92,16
2025-02-04,U5510,VIP,Flash Deal,0,0,0,0,0,45,19.08,3
2025-02-12,U5511,Inactive,Summer Sale,1,0,0,0,0,1,182.45,194
2025-03-30,U5512,VIP,Welcome Series,1,1,1,1,152.62,33,138.43,1
2025-03-18,U5513,Inactive,Summer Sale,1,1,0,0,0,1,100.34,69
2025-03-02,U5514,VIP,Loyalty Reward,1,1,1,1,213.31,50,178.98,1
2025-02-19,U5515,New User,Flash Deal,1,0,0,0,0,1,92.9,6
2025-02-15,U5516,New User,Weekend Special,0,0,0,0,0,0,172.28,17
2025-03-25,U5517,New User,Weekend Special,0,0,0,0,0,1,24.62,14
2025-02-07,U5518,Frequent Buyer,Summer Sale,0,0,0,1,122.01,15,150.49,15
2025-01-24,U5519,Inactive,New Arrival,1,0,0,0,0,2,92.1,216
2025-01-10,U5520,Regular,Summer Sale,1,1,0,0,0,3,47.68,53
2025-02-24,U5521,Inactive,Win-Back,1,0,0,0,0,0,100.61,154
2025-03-11,U5522,New User,Summer Sale,1,0,0,0,0,0,42.47,10
2025-01-22,U5523,Regular,New Arrival,1,1,1,1,223.95,5,188.6,40
2025-02-14,U5524,Inactive,Weekend Special,1,0,0,1,26.28,0,20.87,230
2025-02-11,U5525,New User,Summer Sale,1,1,0,0,0,0,36.6,16
2025-02-20,U5526,Regular,Loyalty Reward,1,0,0,1,197.65,2,182.49,54
2025-01-05,U5527,VIP,Summer Sale,1,1,1,1,127.85,43,129.05,16
2025-02-13,U5528,VIP,Loyalty Reward,1,0,0,1,23.64,41,26.88,10
2025-03-29,U5529,Frequent Buyer,Weekend Special,1,1,0,0,0,14,128.61,1
2025-01-05,U5530,Inactive,Weekend Special,1,0,0,0,0,0,116.87,158
2025-02-27,U5531,Frequent Buyer,Summer Sale,0,0,0,1,117.41,26,115.89,8
2025-01-27,U5532,Inactive,Summer Sale,0,0,0,0,0,0,34.13,76
2025-03-01,U5533,Frequent Buyer,Summer Sale,1,0,0,0,0,21,173.98,10
2025-01-08,U5534,VIP,Welcome Series,1,0,0,1,28.14,15,26.49,15
2025-01-28,U5535,Frequent Buyer,Flash Deal,0,0,0,1,65.05,16,66.93,3
2025-01-24,U5536,VIP,Welcome Series,1,1,0,0,0,29,49.89,3
2025-01-03,U5537,Inactive,Weekend Special,0,0,0,0,0,1,50.19,270
2025-03-27,U5538,Regular,Weekend Special,0,0,0,0,0,2,107.79,56
2025-01-07,U5539,VIP,Welcome Series,1,0,0,1,187.05,18,185.69,18
2025-01-24,U5540,Regular,Win-Back,1,0,0,0,0,2,145.39,30
2025-01-23,U5541,Regular,Loyalty Reward,1,0,0,0,0,3,63.72,47
2025-02-12,U5542,Inactive,Loyalty Reward,1,0,0,0,0,0,189.86,177
2025-02-03,U5543,Regular,Win-Back,1,0,0,0,0,2,76.0,59
2025-01-16,U5544,Frequent Buyer,Weekend Special,0,0,0,0,0,15,159.35,13
2025-03-13,U5545,Inactive,Win-Back,1,0,0,0,0,1,74.84,75
2025-02-21,U5546,Regular,Weekend Special,1,0,0,0,0,6,41.47,50
2025-03-18,U5547,Inactive,New Arrival,0,0,0,0,0,2,146.77,296
2025-03-17,U5548,Inactive,Win-Back,1,0,0,0,0,0,172.16,235
2025-01-11,U5549,Regular,Loyalty Reward,1,0,0,0,0,7,16.48,45
2025-03-06,U5550,Inactive,Win-Back,1,0,0,0,0,2,143.1,116
2025-03-30,U5551,VIP,Welcome Series,1,1,1,1,100.95,16,92.88,5
2025-03-26,U5552,VIP,Flash Deal,1,1,1,1,55.35,49,44.52,18
2025-02-18,U5553,VIP,Weekend Special,0,0,0,0,0,20,25.45,11
2025-01-08,U5554,Regular,Flash Deal,1,1,0,0,0,5,168.21,9
2025-03-24,U5555,Inactive,Flash Deal,0,0,0,0,0,1,34.53,364
2025-01-14,U5556,Frequent Buyer,Summer Sale,1,1,0,0,0,11,72.4,8
2025-02-12,U5557,Regular,Weekend Special,0,0,0,1,227.01,4,184.09,36
2025-01-05,U5558,New User,Loyalty Reward,1,1,0,0,0,0,93.28,27
2025-03-05,U5559,VIP,Welcome Series,0,0,0,0,0,43,64.4,10
2025-03-02,U5560,Regular,Welcome Series,1,0,0,0,0,7,149.82,32
2025-01-22,U5561,Regular,Weekend Special,1,0,0,0,0,7,60.8,38
2025-01-04,U5562,VIP,Flash Deal,1,0,0,0,0,26,48.06,3
2025-03-02,U5563,Regular,Flash Deal,0,0,0,0,0,5,166.54,43
2025-03-11,U5564,Frequent Buyer,Welcome Series,0,0,0,1,86.58,14,98.54,15
2025-03-16,U5565,Inactive,Summer Sale,0,0,0,0,0,0,181.44,116
2025-01-02,U5566,Frequent Buyer,Win-Back,1,1,0,0,0,14,49.81,14
2025-03-10,U5567,Frequent Buyer,Loyalty Reward,1,1,0,1,39.67,17,45.57,4
2025-03-15,U5568,VIP,Loyalty Reward,1,1,1,0,0,45,194.02,19
2025-02-23,U5569,VIP,Flash Deal,1,0,0,0,0,34,189.15,17
2025-02-24,U5570,New User,New Arrival,1,1,0,0,0,0,170.59,23
2025-03-13,U5571,Frequent Buyer,Flash Deal,1,1,0,1,129.62,25,155.71,8
2025-01-22,U5572,Regular,Win-Back,1,0,0,0,0,2,67.85,25
2025-01-12,U5573,New User,Summer Sale,1,1,0,0,0,0,69.19,21
2025-01-20,U5574,New User,Flash Deal,1,0,0,0,0,1,125.53,4
2025-02-19,U5575,New User,Flash Deal,1,1,0,0,0,0,179.81,25
2025-01-18,U5576,Regular,Win-Back,0,0,0,0,0,3,22.67,45
2025-03-24,U5577,Frequent Buyer,Loyalty Reward,1,1,1,1,49.22,24,44.09,15
2025-03-29,U5578,New User,Flash Deal,1,1,0,0,0,0,76.11,3
2025-02-05,U5579,Regular,Welcome Series,1,1,0,0,0,6,150.21,53
2025-03-17,U5580,Regular,Summer Sale,1,1,1,0,0,8,44.78,49
2025-03-18,U5581,New User,Welcome Series,1,1,1,0,0,0,96.18,11
2025-01-26,U5582,VIP,Loyalty Reward,1,1,1,0,0,42,119.0,9
2025-02-12,U5583,Inactive,Weekend Special,0,0,0,0,0,1,57.89,99
2025-03-03,U5584,Regular,Win-Back,1,1,0,0,0,4,97.29,58
2025-01-27,U5585,VIP,Summer Sale,1,1,0,1,104.68,38,88.16,11
2025-02-28,U5586,Regular,Summer Sale,1,1,0,0,0,2,50.62,13
2025-03-03,U5587,Regular,Flash Deal,1,1,0,0,0,8,87.87,40
2025-03-15,U5588,Frequent Buyer,Flash Deal,1,0,0,1,222.54,16,173.17,9
2025-02-17,U5589,Regular,Flash Deal,0,0,0,0,0,6,174.17,5
2025-01-02,U5590,VIP,Weekend Special,1,0,0,0,0,40,50.36,3
2025-02-09,U5591,Regular,Win-Back,0,0,0,0,0,3,184.01,43
2025-03-19,U5592,New User,Weekend Special,1,0,0,0,0,0,69.28,22
2025-01-01,U5593,Inactive,Welcome Series,0,0,0,0,0,2,95.02,67
2025-03-30,U5594,Regular,Summer Sale,1,0,0,0,0,2,157.86,24
2025-03-21,U5595,Regular,Weekend Special,1,0,0,0,0,8,119.0,46
2025-03-13,U5596,Frequent Buyer,Win-Back,1,0,0,0,0,13,38.04,2
2025-03-18,U5597,VIP,Win-Back,1,1,0,0,0,21,22.25,1
2025-01-14,U5598,New User,New Arrival,1,0,0,0,0,1,122.6,21
2025-01-11,U5599,Frequent Buyer,Flash Deal,0,0,0,1,50.28,11,40.83,7
2025-02-09,U5600,Regular,Summer Sale,1,0,0,0,0,2,51.27,13
2025-02-20,U5601,VIP,Weekend Special,1,1,0,0,0,33,153.2,1
2025-03-09,U5602,Inactive,Welcome Series,1,0,0,0,0,1,101.05,221
2025-02-26,U5603,New User,Flash Deal,1,0,0,0,0,1,160.73,19
2025-01-17,U5604,Regular,Weekend Special,1,1,1,1,37.37,7,40.21,60
2025-02-21,U5605,Frequent Buyer,Win-Back,1,1,0,1,144.11,9,167.16,13
2025-02-01,U5606,Frequent Buyer,Flash Deal,1,0,0,1,115.86,14,115.17,9
2025-03-22,U5607,Inactive,Welcome Series,1,0,0,0,0,0,138.01,209
2025-02-18,U5608,Inactive,Weekend Special,0,0,0,0,0,1,191.99,342
2025-03-11,U5609,Inactive,Win-Back,1,1,0,0,0,2,48.85,292
2025-03-07,U5610,Inactive,Win-Back,0,0,0,0,0,1,138.58,115
2025-01-21,U5611,Regular,Flash Deal,1,1,0,0,0,3,46.98,7
2025-01-25,U5612,Frequent Buyer,New Arrival,1,1,1,1,144.5,21,120.88,13
2025-01-08,U5613,Inactive,Flash Deal,1,0,0,0,0,2,39.08,159
2025-02-06,U5614,Frequent Buyer,Loyalty Reward,1,1,0,1,38.65,22,37.71,7
2025-01-11,U5615,Inactive,Win-Back,1,1,0,0,0,0,138.07,225
2025-01-31,U5616,Frequent Buyer,Welcome Series,1,0,0,1,78.56,15,65.43,2
2025-02-13,U5617,VIP,Win-Back,1,1,1,0,0,15,119.99,2
2025-01-20,U5618,VIP,Summer Sale,0,0,0,1,198.86,34,189.98,14
2025-01-31,U5619,Inactive,Weekend Special,1,1,0,0,0,0,20.93,262
2025-01-09,U5620,Inactive,Welcome Series,1,0,0,0,0,0,180.86,82
2025-03-20,U5621,Regular,Weekend Special,0,0,0,0,0,4,135.8,10
2025-02-14,U5622,Regular,Loyalty Reward,1,0,0,0,0,7,77.22,33
2025-03-14,U5623,New User,Summer Sale,0,0,0,0,0,0,91.88,8
2025-01-25,U5624,Regular,New Arrival,1,1,0,0,0,3,74.73,16
2025-03-12,U5625,Frequent Buyer,Flash Deal,0,0,0,1,91.29,25,70.87,15
2025-02-26,U5626,VIP,Loyalty Reward,1,0,0,0,0,34,135.54,9
2025-01-20,U5627,New User,Win-Back,1,0,0,0,0,1,195.82,3
2025-02-12,U5628,Regular,Loyalty Reward,0,0,0,1,32.62,4,27.38,8
2025-01-01,U5629,New User,Weekend Special,0,0,0,0,0,0,129.79,29
2025-02-22,U5630,VIP,Flash Deal,1,0,0,1,68.01,40,78.14,14
2025-03-05,U5631,Frequent Buyer,Flash Deal,1,1,0,0,0,13,47.38,13
2025-01-30,U5632,New User,New Arrival,0,0,0,0,0,0,181.41,17
2025-01-16,U5633,VIP,Summer Sale,1,1,1,1,153.81,23,187.5,15
2025-03-30,U5634,Frequent Buyer,Weekend Special,1,1,1,1,139.56,27,132.15,7
2025-03-20,U5635,VIP,Flash Deal,1,1,0,1,171.51,21,192.14,6
2025-01-11,U5636,Regular,Weekend Special,1,0,0,0,0,2,166.28,49
2025-03-07,U5637,Regular,Weekend Special,1,1,0,0,0,5,167.75,26
2025-02-03,U5638,Regular,Welcome Series,1,0,0,0,0,6,185.34,17
2025-01-08,U5639,Inactive,Loyalty Reward,0,0,0,0,0,0,177.27,111
2025-03-11,U5640,Inactive,Summer Sale,0,0,0,0,0,0,25.34,321
2025-01-10,U5641,Inactive,Win-Back,1,0,0,0,0,0,178.36,76
2025-01-07,U5642,VIP,Welcome Series,1,0,0,1,171.56,18,137.82,8
2025-03-28,U5643,New User,Welcome Series,1,1,0,0,0,1,97.32,7
2025-03-15,U5644,New User,Loyalty Reward,1,1,0,0,0,0,35.53,8
2025-03-22,U5645,New User,Win-Back,0,0,0,0,0,1,44.0,18
2025-03-02,U5646,Inactive,Flash Deal,1,1,0,0,0,1,21.72,70
2025-02-03,U5647,Inactive,Summer Sale,1,1,0,0,0,1,127.56,144
2025-02-20,U5648,Frequent Buyer,Weekend Special,1,0,0,1,154.85,21,135.0,8
2025-02-04,U5649,New User,Loyalty Reward,1,0,0,0,0,0,28.74,29
2025-01-08,U5650,New User,Weekend Special,1,0,0,0,0,0,50.16,10
2025-02-11,U5651,New User,Loyalty Reward,1,1,0,0,0,1,109.61,19
2025-01-30,U5652,VIP,Flash Deal,0,0,0,1,173.53,26,168.02,1
2025-01-28,U5653,Frequent Buyer,Win-Back,1,0,0,0,0,10,76.28,14
2025-01-08,U5654,Inactive,Flash Deal,1,0,0,0,0,1,181.79,289
2025-03-08,U5655,Inactive,Summer Sale,1,0,0,0,0,2,72.32,223
2025-02-27,U5656,Frequent Buyer,Welcome Series,1,1,1,0,0,28,78.84,14
2025-01-22,U5657,Frequent Buyer,Welcome Series,1,0,0,1,224.63,22,186.23,8
2025-01-25,U5658,Regular,Flash Deal,1,0,0,0,0,2,195.58,42
2025-03-14,U5659,Frequent Buyer,Summer Sale,1,1,1,0,0,10,120.74,11
2025-03-31,U5660,Frequent Buyer,Summer Sale,0,0,0,0,0,14,40.99,14
2025-03-24,U5661,Inactive,New Arrival,0,0,0,0,0,1,28.55,174
2025-01-19,U5662,Inactive,New Arrival,0,0,0,0,0,2,65.5,166
2025-02-20,U5663,Inactive,New Arrival,1,0,0,0,0,2,104.5,88
2025-01-11,U5664,Regular,Summer Sale,1,0,0,0,0,4,50.29,37
2025-01-27,U5665,VIP,Flash Deal,1,1,0,0,0,45,65.71,10
2025-04-01,U5666,Frequent Buyer,New Arrival,1,1,1,0,0,15,49.34,11
2025-03-07,U5667,Frequent Buyer,Weekend Special,1,1,0,1,25.25,30,21.21,14
2025-01-21,U5668,Inactive,Summer Sale,1,0,0,0,0,2,73.96,291
2025-01-22,U5669,Inactive,Weekend Special,1,0,0,0,0,0,49.66,263
2025-02-19,U5670,VIP,Flash Deal,0,0,0,1,191.73,20,162.94,16
2025-02-18,U5671,VIP,Loyalty Reward,1,1,1,1,116.1,43,124.12,15
2025-02-27,U5672,Inactive,Summer Sale,1,1,0,0,0,2,122.41,170
2025-03-02,U5673,Frequent Buyer,Summer Sale,0,0,0,1,117.88,28,127.25,3
2025-01-02,U5674,VIP,Weekend Special,1,1,0,0,0,42,105.32,17
2025-02-04,U5675,New User,Summer Sale,1,1,0,0,0,0,151.23,16
2025-01-19,U5676,VIP,Loyalty Reward,1,0,0,0,0,38,112.38,16
2025-02-04,U5677,Regular,Win-Back,0,0,0,0,0,7,124.31,51
2025-03-03,U5678,Frequent Buyer,Loyalty Reward,1,1,1,0,0,13,27.31,12
2025-02-27,U5679,Regular,Win-Back,0,0,0,0,0,5,57.23,15
2025-02-28,U5680,New User,Welcome Series,1,1,0,0,0,0,136.84,15
2025-02-19,U5681,Regular,Summer Sale,1,1,0,0,0,5,112.78,49
2025-02-15,U5682,New User,Summer Sale,1,0,0,1,140.72,1,128.39,27
2025-03-29,U5683,New User,Weekend Special,1,1,1,0,0,1,117.59,1
2025-02-23,U5684,Regular,Flash Deal,1,1,1,0,0,5,74.64,52
2025-03-09,U5685,Inactive,New Arrival,1,0,0,0,0,1,52.86,364
2025-02-09,U5686,Regular,Win-Back,0,0,0,1,24.4,8,22.97,29
2025-01-03,U5687,Inactive,Weekend Special,1,0,0,0,0,1,132.12,110
2025-03-14,U5688,Inactive,Weekend Special,1,0,0,0,0,1,175.12,215
2025-01-07,U5689,Frequent Buyer,New Arrival,0,0,0,1,73.46,18,82.68,2
2025-01-30,U5690,Regular,Flash Deal,1,0,0,0,0,5,106.2,44
2025-02-16,U5691,New User,Loyalty Reward,0,0,0,0,0,1,172.09,16
2025-03-29,U5692,VIP,Weekend Special,1,1,1,1,128.02,24,136.54,3
2025-03-10,U5693,New User,Weekend Special,1,0,0,0,0,0,104.85,21
2025-03-23,U5694,New User,Welcome Series,1,0,0,0,0,0,114.87,16
2025-01-30,U5695,Inactive,Weekend Special,1,0,0,0,0,0,149.49,137
2025-02-22,U5696,Regular,Welcome Series,0,0,0,0,0,2,89.58,47
2025-01-04,U5697,New User,New Arrival,1,1,1,0,0,0,76.28,9
2025-02-09,U5698,New User,Summer Sale,1,0,0,0,0,1,100.79,29
2025-01-20,U5699,VIP,Loyalty Reward,1,1,1,0,0,42,108.79,9
2025-01-14,U5700,VIP,Weekend Special,1,1,1,1,71.41,39,66.16,5
2025-02-12,U5701,Inactive,Weekend Special,0,0,0,0,0,2,47.42,338
2025-01-19,U5702,Regular,Weekend Special,1,0,0,1,100.09,4,79.07,38
2025-03-23,U5703,VIP,New Arrival,1,1,1,1,175.79,17,146.92,19
2025-01-05,U5704,New User,Loyalty Reward,0,0,0,1,43.95,0,37.95,4
2025-03-05,U5705,Inactive,New Arrival,1,0,0,0,0,1,160.44,156
2025-03-19,U5706,VIP,Welcome Series,1,0,0,0,0,44,109.39,19
2025-01-18,U5707,New User,Weekend Special,0,0,0,0,0,1,84.58,27
2025-01-21,U5708,Frequent Buyer,Flash Deal,1,1,0,1,195.61,16,172.76,8
2025-03-14,U5709,Inactive,Win-Back,1,0,0,0,0,1,31.61,93
2025-02-06,U5710,Regular,Welcome Series,1,0,0,0,0,4,36.36,45
2025-03-24,U5711,New User,Flash Deal,1,0,0,0,0,0,166.09,30
2025-03-06,U5712,Frequent Buyer,Flash Deal,1,1,1,0,0,24,84.35,7
2025-02-25,U5713,Regular,Welcome Series,1,0,0,0,0,7,40.33,22
2025-02-28,U5714,Regular,Win-Back,1,1,0,0,0,4,120.44,11
2025-01-16,U5715,Regular,Win-Back,0,0,0,0,0,2,179.95,22
2025-01-14,U5716,Regular,Welcome Series,1,0,0,0,0,5,161.81,15
2025-02-16,U5717,VIP,Flash Deal,1,1,1,0,0,30,92.67,16
2025-02-15,U5718,VIP,Summer Sale,0,0,0,1,52.24,42,50.98,8
2025-01-09,U5719,Frequent Buyer,Loyalty Reward,1,1,0,1,51.5,24,61.91,6
2025-03-03,U5720,VIP,Flash Deal,1,0,0,1,106.75,27,115.1,2
2025-02-05,U5721,Frequent Buyer,Win-Back,1,1,1,1,174.91,20,176.24,15
2025-03-22,U5722,VIP,Weekend Special,1,1,0,0,0,47,179.04,6
2025-01-10,U5723,New User,Win-Back,1,0,0,0,0,0,150.93,17
2025-03-27,U5724,VIP,New Arrival,1,1,1,0,0,31,162.16,8
2025-02-08,U5725,Frequent Buyer,Flash Deal,1,1,0,0,0,13,69.96,11
2025-02-26,U5726,VIP,Flash Deal,0,0,0,1,48.95,35,51.86,6
2025-02-11,U5727,Frequent Buyer,Win-Back,1,1,0,1,79.65,20,81.48,11
2025-02-05,U5728,VIP,Win-Back,1,0,0,0,0,48,119.75,16
2025-01-19,U5729,VIP,Weekend Special,1,0,0,0,0,22,154.38,2
2025-03-23,U5730,Regular,Flash Deal,1,1,0,0,0,8,92.62,10
2025-02-26,U5731,VIP,Summer Sale,1,1,0,0,0,42,75.28,4
2025-03-11,U5732,VIP,Summer Sale,1,0,0,1,107.86,31,111.73,18
2025-02-19,U5733,New User,Loyalty Reward,1,1,0,0,0,1,191.05,12
2025-01-28,U5734,VIP,Summer Sale,0,0,0,1,18.36,24,17.8,12
2025-01-24,U5735,New User,Flash Deal,1,1,1,0,0,1,175.73,28
2025-01-06,U5736,Inactive,Summer Sale,1,0,0,0,0,0,161.0,129
2025-03-06,U5737,VIP,Win-Back,1,1,0,0,0,23,140.67,3
2025-03-03,U5738,Regular,Summer Sale,1,0,0,0,0,2,88.25,49
2025-03-29,U5739,Inactive,Loyalty Reward,1,0,0,0,0,2,52.54,354
2025-01-05,U5740,New User,New Arrival,0,0,0,0,0,0,112.36,30
2025-02-04,U5741,Regular,Welcome Series,1,0,0,0,0,2,41.04,48
2025-03-17,U5742,Inactive,Loyalty Reward,1,0,0,0,0,1,37.46,323
2025-04-01,U5743,Inactive,Flash Deal,1,1,0,0,0,2,156.62,241
2025-02-22,U5744,Frequent Buyer,Flash Deal,0,0,0,1,137.91,19,155.44,9
2025-03-22,U5745,VIP,Weekend Special,1,1,1,0,0,23,178.42,17
2025-01-31,U5746,VIP,Welcome Series,1,1,0,0,0,42,101.1,1
2025-03-28,U5747,New User,Summer Sale,1,0,0,0,0,1,188.27,1
2025-02-27,U5748,Frequent Buyer,Flash Deal,1,1,0,0,0,16,178.88,10
2025-02-28,U5749,Inactive,Flash Deal,0,0,0,0,0,1,170.0,340
2025-02-22,U5750,Frequent Buyer,Flash Deal,1,0,0,1,181.43,22,191.61,9
2025-01-15,U5751,New User,Weekend Special,1,0,0,0,0,1,91.99,4
2025-01-12,U5752,New User,Summer Sale,1,1,0,0,0,0,133.73,27
2025-03-12,U5753,Regular,New Arrival,1,1,0,0,0,7,128.6,45
2025-02-03,U5754,Regular,Weekend Special,0,0,0,1,117.93,3,106.89,53
2025-01-16,U5755,Inactive,Flash Deal,1,0,0,0,0,1,127.85,122
2025-01-03,U5756,Regular,Summer Sale,1,0,0,0,0,6,140.6,28
2025-01-22,U5757,Frequent Buyer,Win-Back,1,0,0,0,0,25,25.23,7
2025-03-03,U5758,VIP,New Arrival,1,0,0,0,0,32,188.42,7
2025-03-03,U5759,Inactive,Win-Back,1,0,0,0,0,2,191.36,281
2025-01-16,U5760,Frequent Buyer,Win-Back,1,0,0,0,0,15,140.5,3
2025-02-04,U5761,New User,New Arrival,1,1,1,1,54.32,1,49.46,0
2025-03-22,U5762,Inactive,Weekend Special,1,0,0,0,0,0,55.29,325
2025-03-05,U5763,Regular,Welcome Series,1,1,1,0,0,5,120.13,18
2025-01-01,U5764,VIP,Loyalty Reward,1,0,0,0,0,38,84.22,18
2025-01-09,U5765,New User,New Arrival,1,0,0,0,0,0,176.76,16
2025-02-26,U5766,New User,Weekend Special,0,0,0,0,0,0,149.22,24
2025-02-16,U5767,Regular,Flash Deal,1,1,0,0,0,6,162.81,43
2025-02-02,U5768,Inactive,New Arrival,0,0,0,0,0,1,34.83,327
2025-01-01,U5769,Regular,Loyalty Reward,0,0,0,0,0,8,58.05,39
2025-02-02,U5770,Regular,Loyalty Reward,1,1,0,0,0,5,24.62,32
2025-03-30,U5771,New User,New Arrival,1,0,0,0,0,1,24.38,21
2025-03-20,U5772,Inactive,Weekend Special,1,1,1,1,120.75,0,118.06,264
2025-03-29,U5773,Regular,Summer Sale,1,0,0,0,0,6,61.32,20
2025-02-12,U5774,Regular,Summer Sale,1,0,0,0,0,5,145.89,48
2025-03-25,U5775,Regular,Win-Back,0,0,0,0,0,7,129.78,51
2025-02-04,U5776,Regular,Summer Sale,0,0,0,0,0,8,143.54,54
2025-01-10,U5777,Regular,Welcome Series,1,0,0,0,0,2,105.48,49
2025-03-05,U5778,New User,Win-Back,1,1,0,0,0,0,163.91,6
2025-02-25,U5779,New User,Welcome Series,1,0,0,0,0,1,98.9,13
2025-01-05,U5780,Frequent Buyer,Flash Deal,1,0,0,1,180.05,29,187.49,9
2025-01-21,U5781,Frequent Buyer,Flash Deal,0,0,0,0,0,10,18.78,5
2025-03-13,U5782,Inactive,Flash Deal,1,0,0,0,0,1,57.04,150
2025-03-30,U5783,Regular,Win-Back,1,0,0,0,0,7,32.94,9
