order_id,product,category,quantity,unit_price,discount_percent,discount_amount,revenue,cogs,shipping_cost,returned,return_cost,support_ticket,support_cost,channel,marketing_cost,customer_segment,true_profit
60544,Wireless Earbuds Pro,Electronics,1,79,24.0,18.96,60.04,18,5.11,1,12.14,1,24.53,email,2.19,Discount Hunter,-55.97
51353,Sunglasses,Fashion,2,35,7.0,4.9,65.1,8,8.81,0,0,0,0,paid_ads,15.0,New Customer,33.29
55117,Running Shoes,Fashion,1,89,13.0,11.57,77.43,22,2.64,0,0,0,0,social_media,11.53,One-Time Buyer,41.26
62400,Running Shoes,Fashion,1,89,0.0,0.0,89.0,22,2.86,0,0,0,0,organic,0.0,VIP,64.14
58297,Running Shoes,Fashion,1,89,29.0,25.81,63.19,22,2.17,0,0,0,0,paid_ads,19.56,Discount Hunter,19.46
63203,Resistance Bands Set,Health,3,22,4.0,2.64,63.36,12,21.5,0,0,0,0,paid_ads,15.57,Returning,14.29
51507,Hair Dryer,Beauty,2,69,14.0,19.32,118.68,36,9.94,0,0,0,0,organic,0.0,New Customer,72.74
50690,Wireless Earbuds Pro,Electronics,1,79,40.0,31.6,47.4,18,7.95,0,0,0,0,organic,0.0,Discount Hunter,21.45
63454,Running Shoes,Fashion,1,89,8.0,7.12,81.88,22,4.27,0,0,0,0,social_media,10.63,New Customer,44.98
64287,Hair Dryer,Beauty,1,69,31.0,21.39,47.61,18,4.09,0,0,0,0,organic,0.0,Discount Hunter,25.52
53844,Bluetooth Speaker,Electronics,1,99,33.0,32.67,66.33,25,5.43,0,0,0,0,referral,6.21,Discount Hunter,29.69
60424,Wireless Earbuds Pro,Electronics,1,79,22.0,17.38,61.62,18,3.71,0,0,1,20.67,paid_ads,19.22,Discount Hunter,0.02
55614,Phone Case Premium,Electronics,1,29,40.0,11.6,17.4,3,3.43,1,8.84,0,0,email,0.6,Discount Hunter,-14.13
53736,Resistance Bands Set,Health,1,22,12.0,2.64,19.36,4,4.94,0,0,0,0,organic,0.0,New Customer,10.42
54202,Smart Water Bottle,Health,1,45,6.0,2.7,42.3,14,3.29,0,0,0,0,social_media,5.69,New Customer,19.32
51889,Wireless Earbuds Pro,Electronics,1,79,3.0,2.37,76.63,18,3.06,0,0,0,0,referral,6.75,VIP,48.82
56436,Smart Water Bottle,Health,1,45,19.0,8.55,36.45,14,5.68,0,0,0,0,organic,0.0,One-Time Buyer,16.77
56913,Fitness Tracker,Health,1,79,13.0,10.27,68.73,22,7.12,0,0,0,0,organic,0.0,One-Time Buyer,39.61
64694,Makeup Brush Set,Beauty,1,19,18.0,3.42,15.58,3,2.91,0,0,0,0,organic,0.0,One-Time Buyer,9.67
61457,Yoga Mat Premium,Health,1,39,4.0,1.56,37.44,8,3.68,0,0,0,0,organic,0.0,VIP,25.76
53903,Cotton T-Shirt Pack,Fashion,1,24,32.0,7.68,16.32,5,4.09,0,0,0,0,organic,0.0,Discount Hunter,7.23
53211,Skincare Kit,Beauty,2,65,32.0,41.6,88.4,24,6.78,0,0,0,0,organic,0.0,Discount Hunter,57.62
63086,Fitness Tracker,Health,3,79,29.0,68.73,168.27,66,23.38,0,0,1,20.88,social_media,21.86,Discount Hunter,36.15
57319,Sunglasses,Fashion,2,35,1.0,0.7,69.3,8,5.43,1,12.95,0,0,paid_ads,15.39,VIP,-34.84
61398,Cotton T-Shirt Pack,Fashion,1,24,42.0,10.08,13.92,5,2.55,0,0,0,0,social_media,1.85,Discount Hunter,4.52
57097,Sunglasses,Fashion,1,35,7.0,2.45,32.55,4,4.97,0,0,1,19.6,email,1.16,Returning,2.82
61865,Yoga Mat Premium,Health,1,39,9.0,3.51,35.49,8,4.13,0,0,0,0,paid_ads,9.68,One-Time Buyer,13.68
54025,Running Shoes,Fashion,1,89,2.0,1.78,87.22,22,3.67,0,0,0,0,social_media,10.88,Returning,50.67
55201,Cotton T-Shirt Pack,Fashion,3,24,12.0,8.64,63.36,15,10.05,0,0,0,0,social_media,8.34,One-Time Buyer,29.97
54915,Backpack,Fashion,1,59,5.0,2.95,56.05,14,2.95,0,0,0,0,paid_ads,16.8,Returning,22.3
57174,Phone Case Premium,Electronics,1,29,8.0,2.32,26.68,3,4.27,0,0,0,0,referral,2.37,New Customer,17.04
61709,Cotton T-Shirt Pack,Fashion,1,24,5.0,1.2,22.8,5,3.25,0,0,0,0,paid_ads,6.0,Returning,8.55
52304,Bluetooth Speaker,Electronics,3,99,9.0,26.73,270.27,75,22.26,0,0,0,0,paid_ads,85.63,One-Time Buyer,87.38
64611,Face Serum,Beauty,2,45,30.0,27.0,63.0,12,6.38,0,0,0,0,email,1.69,Discount Hunter,42.93
62761,Wireless Earbuds Pro,Electronics,2,79,17.0,26.86,131.14,36,6.13,1,17.54,0,0,organic,0.0,One-Time Buyer,-46.56
58055,Running Shoes,Fashion,1,89,14.0,12.46,76.54,22,2.4,0,0,0,0,paid_ads,17.97,New Customer,34.17
58766,Wireless Earbuds Pro,Electronics,2,79,14.0,22.12,135.88,36,9.89,0,0,0,0,email,4.39,New Customer,85.6
63920,USB-C Hub,Electronics,1,49,13.0,6.37,42.63,12,6.34,0,0,1,22.21,social_media,4.34,New Customer,-2.26
59835,Running Shoes,Fashion,2,89,31.0,55.18,122.82,44,9.96,0,0,1,15.55,referral,12.46,Discount Hunter,40.85
53482,Phone Case Premium,Electronics,1,29,17.0,4.93,24.07,3,7.13,0,0,0,0,organic,0.0,One-Time Buyer,13.94
56172,Hair Dryer,Beauty,1,69,29.0,20.01,48.99,18,3.35,0,0,0,0,social_media,6.73,Discount Hunter,20.91
57027,Cotton T-Shirt Pack,Fashion,2,24,44.0,21.12,26.88,10,7.24,0,0,0,0,paid_ads,6.61,Discount Hunter,3.03
55010,Cotton T-Shirt Pack,Fashion,2,24,5.0,2.4,45.6,10,8.66,0,0,0,0,paid_ads,10.51,Returning,16.43
57455,Protein Powder,Health,2,49,9.0,8.82,89.18,30,10.82,0,0,0,0,referral,6.15,Returning,42.21
53588,Running Shoes,Fashion,1,89,1.0,0.89,88.11,22,2.39,1,10.14,0,0,social_media,9.05,VIP,-34.77
63796,Sunglasses,Fashion,3,35,5.0,5.25,99.75,12,11.05,0,0,0,0,referral,9.61,Returning,67.09
63605,Denim Jacket,Fashion,1,79,9.0,7.11,71.89,28,2.78,0,0,0,0,organic,0.0,Returning,41.11
55662,Running Shoes,Fashion,1,89,9.0,8.01,80.99,22,3.99,0,0,1,16.08,email,3.15,Returning,35.77
64494,Face Serum,Beauty,1,45,10.0,4.5,40.5,6,3.85,0,0,0,0,paid_ads,10.63,New Customer,20.02
53308,Cotton T-Shirt Pack,Fashion,1,24,8.0,1.92,22.08,5,2.13,0,0,0,0,organic,0.0,New Customer,14.95
52212,Denim Jacket,Fashion,1,79,17.0,13.43,65.57,28,4.69,0,0,0,0,organic,0.0,One-Time Buyer,32.88
59150,Bluetooth Speaker,Electronics,3,99,11.0,32.67,264.33,75,17.38,0,0,0,0,paid_ads,85.54,New Customer,86.41
55394,Wireless Earbuds Pro,Electronics,1,79,5.0,3.95,75.05,18,3.48,0,0,1,20.92,paid_ads,23.61,VIP,9.04
58765,Face Serum,Beauty,2,45,4.0,3.6,86.4,12,7.79,0,0,0,0,paid_ads,22.8,VIP,43.81
58588,Yoga Mat Premium,Health,1,39,8.0,3.12,35.88,8,5.55,0,0,1,20.76,social_media,4.43,New Customer,-2.86
52096,Running Shoes,Fashion,2,89,22.0,39.16,138.84,44,4.54,1,12.02,0,0,organic,0.0,Discount Hunter,-46.68
62131,USB-C Hub,Electronics,1,49,6.0,2.94,46.06,12,4.31,0,0,0,0,organic,0.0,New Customer,29.75
53053,Smart Water Bottle,Health,1,45,2.0,0.9,44.1,14,5.05,0,0,0,0,organic,0.0,Returning,25.05
62505,Wireless Earbuds Pro,Electronics,1,79,7.0,5.53,73.47,18,5.02,0,0,0,0,paid_ads,21.88,New Customer,28.57
52731,Cotton T-Shirt Pack,Fashion,1,24,36.0,8.64,15.36,5,3.28,0,0,0,0,social_media,2.12,Discount Hunter,4.96
63919,Laptop Stand,Electronics,1,59,11.0,6.49,52.51,15,7.89,0,0,0,0,organic,0.0,One-Time Buyer,29.62
57685,Sunglasses,Fashion,3,35,31.0,32.55,72.45,12,10.57,0,0,0,0,organic,0.0,Discount Hunter,49.88
58381,Cotton T-Shirt Pack,Fashion,1,24,7.0,1.68,22.32,5,4.5,0,0,0,0,referral,2.04,New Customer,10.78
64373,Hair Dryer,Beauty,2,69,17.0,23.46,114.54,36,5.6,0,0,0,0,email,3.72,One-Time Buyer,69.22
60331,Running Shoes,Fashion,1,89,6.0,5.34,83.66,22,3.89,0,0,0,0,organic,0.0,Returning,57.77
54384,Smart Water Bottle,Health,2,45,11.0,9.9,80.1,28,13.3,0,0,1,22.16,referral,5.76,New Customer,10.88
55663,Yoga Mat Premium,Health,3,39,7.0,8.19,108.81,24,10.06,0,0,0,0,organic,0.0,Returning,74.75
62517,Protein Powder,Health,3,49,6.0,8.82,138.18,45,12.78,0,0,0,0,organic,0.0,Returning,80.4
57825,Cotton T-Shirt Pack,Fashion,2,24,10.0,4.8,43.2,10,5.51,0,0,0,0,email,1.62,One-Time Buyer,26.07
61931,Makeup Brush Set,Beauty,1,19,12.0,2.28,16.72,3,2.9,0,0,0,0,referral,1.64,New Customer,9.18
58008,Bluetooth Speaker,Electronics,1,99,19.0,18.81,80.19,25,3.6,0,0,0,0,paid_ads,21.13,One-Time Buyer,30.46
60073,Denim Jacket,Fashion,1,79,19.0,15.01,63.99,28,3.82,1,16.72,0,0,social_media,9.69,One-Time Buyer,-51.83
64407,Denim Jacket,Fashion,2,79,5.0,7.9,150.1,56,4.19,1,15.21,0,0,social_media,17.05,Returning,-77.44
50785,Backpack,Fashion,2,59,8.0,9.44,108.56,28,8.88,0,0,0,0,paid_ads,24.2,New Customer,47.48
50899,Fitness Tracker,Health,1,79,12.0,9.48,69.52,22,4.0,0,0,1,23.78,email,1.98,One-Time Buyer,17.76
51638,Phone Case Premium,Electronics,1,29,4.0,1.16,27.84,3,3.55,0,0,0,0,social_media,2.79,VIP,18.5
60445,Wireless Earbuds Pro,Electronics,2,79,2.0,3.16,154.84,36,14.76,0,0,0,0,referral,14.39,Returning,89.69
60983,Smart Water Bottle,Health,2,45,0.0,0.0,90.0,28,7.64,0,0,0,0,social_media,9.9,Returning,44.46
61625,Backpack,Fashion,1,59,42.0,24.78,34.22,14,3.15,1,15.95,0,0,social_media,3.74,Discount Hunter,-33.42
53603,Running Shoes,Fashion,1,89,7.0,6.23,82.77,22,4.22,1,13.56,0,0,organic,0.0,Returning,-31.5
58090,Backpack,Fashion,1,59,13.0,7.67,51.33,14,3.66,0,0,0,0,social_media,5.42,New Customer,28.25
59905,Makeup Brush Set,Beauty,1,19,5.0,0.95,18.05,3,3.4,0,0,0,0,email,0.57,One-Time Buyer,11.08
55304,Makeup Brush Set,Beauty,1,19,10.0,1.9,17.1,3,3.37,0,0,1,14.25,organic,0.0,New Customer,-3.52
62458,Backpack,Fashion,2,59,2.0,2.36,115.64,28,8.44,0,0,1,11.32,paid_ads,27.94,VIP,39.94
62641,Face Serum,Beauty,2,45,4.0,3.6,86.4,12,4.49,0,0,1,11.6,organic,0.0,Returning,58.31
64243,Backpack,Fashion,2,59,1.0,1.18,116.82,28,4.01,0,0,0,0,email,2.91,VIP,81.9
62544,Laptop Stand,Electronics,1,59,10.0,5.9,53.1,15,5.6,0,0,1,15.36,organic,0.0,New Customer,17.14
60045,Fitness Tracker,Health,1,79,15.0,11.85,67.15,22,6.27,0,0,0,0,social_media,9.23,New Customer,29.65
56542,Phone Case Premium,Electronics,1,29,5.0,1.45,27.55,3,6.45,0,0,0,0,email,0.85,Returning,17.25
57671,Wireless Earbuds Pro,Electronics,1,79,4.0,3.16,75.84,18,5.61,0,0,1,11.62,email,2.12,VIP,38.49
62998,Laptop Stand,Electronics,1,59,10.0,5.9,53.1,15,6.66,0,0,0,0,organic,0.0,New Customer,31.44
54112,Running Shoes,Fashion,1,89,6.0,5.34,83.66,22,4.92,0,0,0,0,social_media,8.83,One-Time Buyer,47.91
62646,Bluetooth Speaker,Electronics,1,99,10.0,9.9,89.1,25,5.4,0,0,0,0,organic,0.0,One-Time Buyer,58.7
56664,Phone Case Premium,Electronics,3,29,15.0,13.05,73.95,9,21.14,0,0,0,0,email,2.01,New Customer,41.8
60453,Bluetooth Speaker,Electronics,2,99,12.0,23.76,174.24,50,9.71,0,0,1,8.43,email,6.28,New Customer,99.82
50039,Phone Case Premium,Electronics,3,29,26.0,22.62,64.38,9,16.3,0,0,0,0,organic,0.0,Discount Hunter,39.08
55511,Makeup Brush Set,Beauty,1,19,28.0,5.32,13.68,3,4.44,1,7.33,0,0,organic,0.0,Discount Hunter,-13.4
54777,Phone Case Premium,Electronics,1,29,26.0,7.54,21.46,3,4.84,0,0,0,0,organic,0.0,Discount Hunter,13.62
59367,Phone Case Premium,Electronics,1,29,6.0,1.74,27.26,3,4.98,0,0,0,0,email,1.0,One-Time Buyer,18.28
56483,Hair Dryer,Beauty,1,69,22.0,15.18,53.82,18,2.97,0,0,0,0,social_media,5.58,Discount Hunter,27.27
61190,Face Serum,Beauty,2,45,16.0,14.4,75.6,12,4.78,0,0,0,0,organic,0.0,One-Time Buyer,58.82
51064,Skincare Kit,Beauty,1,65,9.0,5.85,59.15,12,2.14,0,0,0,0,paid_ads,13.88,New Customer,31.13
64810,Wireless Earbuds Pro,Electronics,1,79,5.0,3.95,75.05,18,4.95,0,0,0,0,email,2.24,Returning,49.86
64040,Wireless Earbuds Pro,Electronics,1,79,28.0,22.12,56.88,18,6.13,0,0,0,0,organic,0.0,Discount Hunter,32.75
50611,Running Shoes,Fashion,1,89,15.0,13.35,75.65,22,3.73,0,0,1,14.98,email,1.99,New Customer,32.95
56837,Running Shoes,Fashion,1,89,5.0,4.45,84.55,22,2.34,0,0,0,0,social_media,10.54,VIP,49.67
51304,Phone Case Premium,Electronics,1,29,38.0,11.02,17.98,3,7.28,0,0,0,0,referral,1.84,Discount Hunter,5.86
61441,Running Shoes,Fashion,1,89,3.0,2.67,86.33,22,3.99,1,9.63,1,18.98,social_media,12.16,Returning,-58.13
60098,Wireless Earbuds Pro,Electronics,1,79,1.0,0.79,78.21,18,5.91,0,0,1,19.56,paid_ads,20.79,Returning,13.95
58224,Fitness Tracker,Health,2,79,6.0,9.48,148.52,44,12.07,0,0,0,0,social_media,22.69,Returning,69.76
63115,Bluetooth Speaker,Electronics,1,99,9.0,8.91,90.09,25,3.92,0,0,0,0,email,2.19,Returning,58.98
54692,Makeup Brush Set,Beauty,1,19,19.0,3.61,15.39,3,3.83,0,0,0,0,organic,0.0,One-Time Buyer,8.56
54802,USB-C Hub,Electronics,1,49,8.0,3.92,45.08,12,6.47,0,0,1,23.55,email,1.69,One-Time Buyer,1.37
57789,Resistance Bands Set,Health,2,22,28.0,12.32,31.68,8,13.39,0,0,0,0,paid_ads,6.81,Discount Hunter,3.48
64152,Wireless Earbuds Pro,Electronics,1,79,0.0,0.0,79.0,18,7.39,1,11.2,0,0,organic,0.0,VIP,-28.69
58369,Hair Dryer,Beauty,2,69,37.0,51.06,86.94,36,4.04,0,0,0,0,referral,7.87,Discount Hunter,39.03
56083,Wireless Earbuds Pro,Electronics,1,79,12.0,9.48,69.52,18,5.38,0,0,0,0,paid_ads,16.6,New Customer,29.54
54361,Makeup Brush Set,Beauty,1,19,2.0,0.38,18.62,3,2.46,0,0,0,0,paid_ads,4.56,VIP,8.6
53363,Fitness Tracker,Health,2,79,9.0,14.22,143.78,44,15.56,0,0,1,8.87,social_media,21.91,One-Time Buyer,53.44
53395,Wireless Earbuds Pro,Electronics,2,79,34.0,53.72,104.28,36,6.81,1,14.32,0,0,referral,9.89,Discount Hunter,-56.59
54179,Running Shoes,Fashion,2,89,7.0,12.46,165.54,44,8.9,0,0,1,12.73,organic,0.0,New Customer,99.91
53644,Face Serum,Beauty,1,45,5.0,2.25,42.75,6,4.06,0,0,0,0,paid_ads,8.56,One-Time Buyer,24.13
59060,Yoga Mat Premium,Health,1,39,12.0,4.68,34.32,8,3.6,0,0,0,0,paid_ads,9.11,One-Time Buyer,13.61
50084,Fitness Tracker,Health,1,79,13.0,10.27,68.73,22,6.03,0,0,0,0,email,1.98,One-Time Buyer,38.72
50369,Sunglasses,Fashion,1,35,17.0,5.95,29.05,4,2.9,0,0,0,0,social_media,3.56,One-Time Buyer,18.59
62595,Cotton T-Shirt Pack,Fashion,1,24,29.0,6.96,17.04,5,2.33,0,0,0,0,organic,0.0,Discount Hunter,9.71
62733,Phone Case Premium,Electronics,2,29,10.0,5.8,52.2,6,12.18,0,0,0,0,email,1.29,New Customer,32.73
64786,Face Serum,Beauty,1,45,12.0,5.4,39.6,6,2.68,0,0,0,0,paid_ads,9.01,One-Time Buyer,21.91
61154,Makeup Brush Set,Beauty,2,19,10.0,3.8,34.2,6,8.63,0,0,0,0,organic,0.0,New Customer,19.57
63510,Makeup Brush Set,Beauty,1,19,8.0,1.52,17.48,3,2.34,0,0,0,0,email,0.61,One-Time Buyer,11.53
62236,Backpack,Fashion,3,59,7.0,12.39,164.61,42,13.17,0,0,0,0,paid_ads,46.81,Returning,62.63
53905,Perfume Set,Beauty,1,55,4.0,2.2,52.8,8,3.83,0,0,0,0,referral,4.78,VIP,36.19
57054,Phone Case Premium,Electronics,1,29,5.0,1.45,27.55,3,4.7,0,0,0,0,social_media,4.13,New Customer,15.72
57006,Makeup Brush Set,Beauty,2,19,14.0,5.32,32.68,6,7.27,0,0,0,0,social_media,3.6,New Customer,15.81
50568,Fitness Tracker,Health,1,79,1.0,0.79,78.21,22,6.7,1,17.86,0,0,organic,0.0,Returning,-38.74
54747,Bluetooth Speaker,Electronics,1,99,6.0,5.94,93.06,25,3.53,0,0,0,0,social_media,13.45,One-Time Buyer,51.08
52617,Wireless Earbuds Pro,Electronics,1,79,9.0,7.11,71.89,18,3.02,0,0,0,0,paid_ads,17.47,One-Time Buyer,33.4
53641,Bluetooth Speaker,Electronics,1,99,28.0,27.72,71.28,25,6.92,0,0,0,0,email,1.8,Discount Hunter,37.56
57076,Fitness Tracker,Health,1,79,7.0,5.53,73.47,22,6.08,0,0,0,0,email,2.7,One-Time Buyer,42.69
55995,Hair Dryer,Beauty,1,69,3.0,2.07,66.93,18,4.75,1,12.13,0,0,email,1.82,Returning,-30.01
56878,Makeup Brush Set,Beauty,1,19,10.0,1.9,17.1,3,3.16,0,0,0,0,social_media,2.65,One-Time Buyer,8.29
58758,Laptop Stand,Electronics,1,59,26.0,15.34,43.66,15,3.23,0,0,0,0,organic,0.0,Discount Hunter,25.43
50989,Cotton T-Shirt Pack,Fashion,1,24,16.0,3.84,20.16,5,2.43,0,0,0,0,referral,2.1,One-Time Buyer,10.63
52306,Smart Water Bottle,Health,2,45,1.0,0.9,89.1,28,7.99,0,0,0,0,email,3.3,Returning,49.81
61673,Cotton T-Shirt Pack,Fashion,1,24,7.0,1.68,22.32,5,2.74,0,0,0,0,organic,0.0,One-Time Buyer,14.58
58170,Protein Powder,Health,1,49,2.0,0.98,48.02,15,4.94,0,0,0,0,email,1.51,VIP,26.57
58869,Running Shoes,Fashion,1,89,10.0,8.9,80.1,22,4.67,0,0,0,0,paid_ads,24.29,New Customer,29.14
55519,Backpack,Fashion,1,59,3.0,1.77,57.23,14,3.48,0,0,0,0,paid_ads,15.66,VIP,24.09
50186,Smart Water Bottle,Health,3,45,9.0,12.15,122.85,42,15.84,0,0,0,0,social_media,13.74,New Customer,51.27
63371,Bluetooth Speaker,Electronics,2,99,5.0,9.9,188.1,50,6.76,0,0,0,0,organic,0.0,Returning,131.34
61732,Wireless Earbuds Pro,Electronics,1,79,4.0,3.16,75.84,18,4.61,0,0,1,24.74,paid_ads,16.51,Returning,11.98
61870,Bluetooth Speaker,Electronics,1,99,6.0,5.94,93.06,25,5.2,0,0,0,0,organic,0.0,New Customer,62.86
55669,Cotton T-Shirt Pack,Fashion,2,24,17.0,8.16,39.84,10,7.64,0,0,0,0,social_media,4.68,One-Time Buyer,17.52
59113,Backpack,Fashion,1,59,11.0,6.49,52.51,14,3.94,0,0,0,0,organic,0.0,One-Time Buyer,34.57
59925,Hair Dryer,Beauty,1,69,9.0,6.21,62.79,18,4.1,0,0,0,0,organic,0.0,One-Time Buyer,40.69
55554,Running Shoes,Fashion,2,89,39.0,69.42,108.58,44,9.81,1,19.73,0,0,organic,0.0,Discount Hunter,-62.68
53076,Laptop Stand,Electronics,1,59,21.0,12.39,46.61,15,4.38,0,0,0,0,social_media,4.78,Discount Hunter,22.45
60286,Laptop Stand,Electronics,1,59,12.0,7.08,51.92,15,3.43,0,0,0,0,organic,0.0,New Customer,33.49
54067,Fitness Tracker,Health,1,79,14.0,11.06,67.94,22,3.57,1,12.46,0,0,referral,6.1,New Customer,-37.34
53560,Running Shoes,Fashion,2,89,33.0,58.74,119.26,44,5.47,0,0,0,0,social_media,13.66,Discount Hunter,56.13
55646,Running Shoes,Fashion,1,89,29.0,25.81,63.19,22,2.25,1,12.91,0,0,organic,0.0,Discount Hunter,-30.84
58737,Cotton T-Shirt Pack,Fashion,2,24,8.0,3.84,44.16,10,6.78,0,0,0,0,organic,0.0,New Customer,27.38
56393,Denim Jacket,Fashion,1,79,5.0,3.95,75.05,28,4.9,0,0,0,0,paid_ads,21.13,Returning,21.02
63153,Bluetooth Speaker,Electronics,1,99,10.0,9.9,89.1,25,4.37,1,9.99,0,0,social_media,13.37,New Customer,-43.82
55762,Protein Powder,Health,1,49,6.0,2.94,46.06,15,3.48,0,0,1,17.52,paid_ads,11.47,New Customer,-1.41
55929,Skincare Kit,Beauty,1,65,32.0,20.8,44.2,12,3.42,0,0,0,0,social_media,4.27,Discount Hunter,24.51
54833,Protein Powder,Health,1,49,6.0,2.94,46.06,15,7.34,0,0,0,0,paid_ads,12.93,Returning,10.79
61969,Laptop Stand,Electronics,1,59,10.0,5.9,53.1,15,4.82,1,15.67,0,0,social_media,5.76,New Customer,-35.94
63744,Resistance Bands Set,Health,3,22,36.0,23.76,42.24,12,17.09,0,0,0,0,paid_ads,9.37,Discount Hunter,3.78
55730,Skincare Kit,Beauty,1,65,33.0,21.45,43.55,12,2.36,0,0,1,24.04,paid_ads,13.04,Discount Hunter,-7.89
55869,Phone Case Premium,Electronics,1,29,34.0,9.86,19.14,3,5.82,0,0,0,0,social_media,1.92,Discount Hunter,8.4
58227,Sunglasses,Fashion,1,35,10.0,3.5,31.5,4,2.61,0,0,0,0,organic,0.0,Returning,24.89
50528,Cotton T-Shirt Pack,Fashion,1,24,11.0,2.64,21.36,5,2.13,0,0,0,0,paid_ads,5.31,New Customer,8.92
60665,Bluetooth Speaker,Electronics,3,99,14.0,41.58,255.42,75,12.66,0,0,0,0,email,8.96,One-Time Buyer,158.8
53324,Hair Dryer,Beauty,1,69,22.0,15.18,53.82,18,4.39,1,13.08,1,19.82,organic,0.0,Discount Hunter,-49.91
52962,Wireless Earbuds Pro,Electronics,2,79,1.0,1.58,156.42,36,15.82,0,0,0,0,paid_ads,47.96,VIP,56.64
62056,Laptop Stand,Electronics,1,59,10.0,5.9,53.1,15,7.93,0,0,0,0,organic,0.0,One-Time Buyer,30.17
60039,Protein Powder,Health,1,49,40.0,19.6,29.4,15,6.38,0,0,0,0,referral,1.92,Discount Hunter,6.1
57788,Smart Water Bottle,Health,1,45,4.0,1.8,43.2,14,3.6,0,0,0,0,paid_ads,12.6,Returning,13.0
54548,Phone Case Premium,Electronics,2,29,13.0,7.54,50.46,6,15.66,0,0,0,0,organic,0.0,One-Time Buyer,28.8
64827,Bluetooth Speaker,Electronics,1,99,23.0,22.77,76.23,25,4.2,0,0,1,19.95,referral,7.91,Discount Hunter,19.17
64037,Skincare Kit,Beauty,1,65,4.0,2.6,62.4,12,2.03,0,0,0,0,social_media,6.09,VIP,42.28
62355,Running Shoes,Fashion,2,89,9.0,16.02,161.98,44,7.4,1,17.04,1,9.83,social_media,23.17,New Customer,-85.24
55466,Backpack,Fashion,3,59,5.0,8.85,168.15,42,8.14,0,0,0,0,social_media,21.74,VIP,96.27
60896,Sunglasses,Fashion,1,35,35.0,12.25,22.75,4,2.04,0,0,0,0,email,0.64,Discount Hunter,16.07
59333,Face Serum,Beauty,1,45,26.0,11.7,33.3,6,4.05,0,0,0,0,social_media,4.32,Discount Hunter,18.93
58329,Wireless Earbuds Pro,Electronics,1,79,8.0,6.32,72.68,18,6.36,1,13.28,0,0,organic,0.0,One-Time Buyer,-30.37
64926,Backpack,Fashion,2,59,2.0,2.36,115.64,28,9.97,0,0,0,0,paid_ads,29.65,Returning,48.02
50717,Fitness Tracker,Health,1,79,38.0,30.02,48.98,22,7.18,0,0,0,0,email,1.84,Discount Hunter,17.96
63270,Fitness Tracker,Health,2,79,42.0,66.36,91.64,44,6.77,0,0,0,0,paid_ads,27.26,Discount Hunter,13.61
58704,Bluetooth Speaker,Electronics,2,99,9.0,17.82,180.18,50,9.19,1,12.91,0,0,organic,0.0,One-Time Buyer,-54.08
59500,Bluetooth Speaker,Electronics,1,99,17.0,16.83,82.17,25,7.65,0,0,0,0,social_media,8.56,One-Time Buyer,40.96
54845,Laptop Stand,Electronics,3,59,5.0,8.85,168.15,45,23.53,0,0,0,0,paid_ads,50.02,Returning,49.6
58283,Running Shoes,Fashion,1,89,18.0,16.02,72.98,22,2.03,0,0,0,0,organic,0.0,One-Time Buyer,48.95
56455,Resistance Bands Set,Health,1,22,4.0,0.88,21.12,4,4.48,0,0,0,0,organic,0.0,Returning,12.64
63237,Protein Powder,Health,2,49,4.0,3.92,94.08,30,7.07,0,0,0,0,social_media,10.61,Returning,46.4
61034,Face Serum,Beauty,1,45,32.0,14.4,30.6,6,2.06,0,0,0,0,paid_ads,8.79,Discount Hunter,13.75
50305,Backpack,Fashion,1,59,15.0,8.85,50.15,14,3.69,0,0,0,0,paid_ads,12.23,One-Time Buyer,20.23
54703,Cotton T-Shirt Pack,Fashion,1,24,35.0,8.4,15.6,5,3.25,1,16.47,0,0,social_media,1.93,Discount Hunter,-25.09
50361,Sunglasses,Fashion,2,35,4.0,2.8,67.2,8,7.93,0,0,0,0,email,2.02,Returning,49.25
58919,Backpack,Fashion,1,59,28.0,16.52,42.48,14,2.12,1,12.69,0,0,social_media,5.95,Discount Hunter,-30.51
55226,Cotton T-Shirt Pack,Fashion,1,24,25.0,6.0,18.0,5,2.54,0,0,0,0,paid_ads,4.78,Discount Hunter,5.68
51105,Backpack,Fashion,1,59,39.0,23.01,35.99,14,3.79,0,0,0,0,organic,0.0,Discount Hunter,18.2
56018,Laptop Stand,Electronics,1,59,7.0,4.13,54.87,15,6.72,0,0,0,0,organic,0.0,Returning,33.15
63540,Running Shoes,Fashion,1,89,11.0,9.79,79.21,22,2.99,0,0,0,0,organic,0.0,New Customer,54.22
63458,Bluetooth Speaker,Electronics,1,99,6.0,5.94,93.06,25,3.37,0,0,0,0,email,2.78,Returning,61.91
60033,Hair Dryer,Beauty,1,69,22.0,15.18,53.82,18,2.47,0,0,1,22.53,organic,0.0,Discount Hunter,10.82
58973,Wireless Earbuds Pro,Electronics,1,79,23.0,18.17,60.83,18,5.98,0,0,0,0,referral,4.21,Discount Hunter,32.64
64994,Wireless Earbuds Pro,Electronics,1,79,8.0,6.32,72.68,18,3.73,0,0,0,0,paid_ads,21.43,Returning,29.52
62496,Hair Dryer,Beauty,2,69,29.0,40.02,97.98,36,5.9,1,8.86,1,24.14,paid_ads,24.57,Discount Hunter,-89.67
62813,Face Serum,Beauty,1,45,15.0,6.75,38.25,6,2.71,0,0,0,0,social_media,4.3,New Customer,25.24
